MatchId,Player,Team,CoachesVotes,RatingPoints,EstimatedRating,Equity_PreClearance,Equity_PostClearance,Equity_Possession,Equity_BallUse,Supercoach,DreamTeamPoints,TimeOnGround,Kicks,Handballs,Disposals,DisposalEfficiency,MetresGained,AssistedMetresGained,Inside50s,ContestedPossessions,GroundBallGets,PostClearanceContestedPossessions,PostClearanceGroundBallGets,HandballReceives,Intercepts,CentreBounceAttendancePercentage,TotalClearances,Marks,InterceptMarks,ContestedMarks,ShotsAtGoal,Goals,Behinds,xScore,xScoreRating,GoalAssists,ScoreInvolvements,ScoreLaunches,Tackles,PressureActs,Hitouts,Round
20211908,Brad Sheppard,West Coast,0,3.7,5.38,1.0,2.5,3.0,0.8,63,62,94,12,5,17,70.6,362.0,132,2,5,4,4,3,7,4,0,1,5,1,1,0,0,0,0.0,0.0,0,4,0,1,8,0,19
20211908,Connor West,West Coast,0,4.6,6.1,0.0,0.8,4.0,-3.5,55,47,74,8,3,11,63.6,281.0,94,5,6,4,6,4,5,2,0,0,3,0,0,1,0,1,2.7,-1.7,0,4,1,2,22,0,19
20211908,Dom Sheed,West Coast,7,17.4,8.32,8.8,7.1,7.5,10.6,116,106,84,15,17,32,75.0,446.0,259,3,13,10,5,5,10,6,80,7,6,1,0,2,2,0,5.3,6.7,0,10,1,0,8,0,19
20211908,Elliot Yeo,West Coast,0,15.8,12.73,7.7,6.4,11.3,3.2,104,86,79,11,13,24,70.8,227.0,203,4,20,13,8,6,3,4,90,9,3,1,0,1,0,1,3.2,-2.2,0,5,4,5,26,0,19
20211908,Harry Edwards,West Coast,0,10.6,8.71,0.0,8.9,4.3,0.5,98,86,76,13,3,16,100.0,181.0,255,0,3,2,3,2,1,7,0,0,12,4,0,0,0,0,0.0,0.0,0,1,1,1,5,0,19
20211908,Jack Darling,West Coast,0,12.9,10.43,0.6,9.8,5.7,5.2,81,61,93,5,1,6,83.3,90.0,-27,1,5,0,4,0,1,1,0,1,4,0,2,3,3,0,10.4,7.6,0,4,0,4,18,0,19
20211908,Jake Waterman,West Coast,0,4.1,6.35,1.4,0.7,4.3,-2.2,81,94,76,12,4,16,62.5,302.0,208,5,2,1,1,0,1,1,0,1,12,1,0,6,1,3,18.0,-9.0,2,10,1,1,11,0,19
20211908,Jamie Cripps,West Coast,0,8.8,9.69,-0.9,6.2,3.5,1.6,78,85,88,13,4,17,70.6,320.0,331,5,3,3,3,3,5,0,0,0,7,0,0,4,1,2,9.4,-1.4,1,8,0,2,22,0,19
20211908,Jarrod Brander,West Coast,0,2.3,3.16,0.2,1.5,3.1,-1.5,28,33,56,2,9,11,90.9,-54.0,116,0,3,2,3,2,6,3,0,0,3,1,1,0,0,0,0.0,0.0,0,1,0,0,4,0,19
20211908,Jeremy McGovern,West Coast,0,8.8,11.64,0.6,7.9,4.7,0.5,59,52,89,9,1,10,60.0,208.0,53,1,5,2,3,2,2,3,7,2,3,1,1,0,0,0,0.0,0.0,0,2,0,1,12,9,19
20211908,Josh J. Kennedy,West Coast,0,16.2,7.85,0.0,13.1,6.4,7.7,106,78,83,9,2,11,81.8,248.0,160,3,3,1,3,1,1,1,0,0,8,1,1,3,3,0,9.2,8.8,0,9,1,2,9,0,19
20211908,Josh Rotham,West Coast,0,10.1,5.55,0.0,9.7,6.8,2.1,94,68,93,10,5,15,100.0,320.0,158,1,5,1,5,1,6,9,0,0,9,4,1,0,0,0,0.0,0.0,0,0,0,1,10,0,19
20211908,Liam Duggan,West Coast,0,5.9,7.55,0.0,7.2,2.5,4.6,87,90,82,18,2,20,95.0,311.0,64,1,3,2,3,2,7,3,0,0,9,1,1,0,0,0,0.0,0.0,0,5,0,2,10,0,19
20211908,Liam Ryan,West Coast,0,7.5,10.84,0.0,7.3,1.9,5.4,24,12,15,2,0,2,100.0,73.0,29,1,2,2,2,2,0,0,0,0,0,0,0,1,1,0,3.1,2.9,0,2,0,0,1,0,19
20211908,Mark Hutchings,West Coast,0,3.6,4.51,0.2,3.0,3.2,0.0,36,38,77,7,2,9,66.7,104.0,114,1,3,1,2,1,5,2,3,1,3,1,1,0,0,0,0.0,0.0,0,2,0,1,7,0,19
20211908,Nic Naitanui,West Coast,4,21.0,18.84,10.4,5.4,11.0,2.3,112,79,67,7,5,12,66.7,243.0,126,5,13,5,4,1,1,0,87,8,3,0,2,2,1,1,7.8,-0.8,1,7,5,2,14,24,19
20211908,Oscar Allen,West Coast,0,3.7,9.42,0.6,1.0,3.0,-2.2,35,25,84,4,1,5,60.0,41.0,42,0,3,1,3,1,1,3,7,0,1,1,1,1,0,1,5.2,-4.2,0,2,2,2,13,1,19
20211908,Shannon Hurn,West Coast,0,6.9,10.68,1.7,5.1,4.9,3.8,93,86,80,15,6,21,90.5,418.0,154,2,7,6,5,4,3,5,0,2,9,1,0,0,0,0,0.0,0.0,0,2,2,1,8,0,19
20211908,Tim Kelly,West Coast,5,11.3,11.9,3.8,5.7,4.1,6.3,114,90,82,19,7,26,57.7,592.0,224,7,9,7,2,2,12,1,93,5,5,0,0,1,1,0,2.4,3.6,3,10,3,1,24,0,19
20211908,Tom Cole,West Coast,0,4.3,5.83,0.0,1.0,1.7,-0.9,54,45,85,8,2,10,80.0,159.0,132,0,2,2,2,2,2,2,0,0,4,0,0,0,0,0,0.0,0.0,0,2,1,2,18,0,19
20211908,Xavier O'Neill,West Coast,0,9.6,4.45,0.8,5.9,2.2,4.4,49,36,77,3,4,7,85.7,129.0,153,2,3,2,2,1,3,1,10,1,1,0,0,0,0,0,0.0,0.0,2,3,1,4,21,0,19
20211908,Zac Langdon,West Coast,0,9.9,7.01,0.0,8.3,5.8,1.9,58,60,79,7,7,14,50.0,185.0,72,1,7,6,7,6,4,3,0,0,2,0,0,2,1,0,4.2,1.8,0,2,0,3,20,0,19
20211904,Aaron Naughton,Western Bulldogs,0,10.6,9.94,0.0,8.8,6.0,1.7,75,51,87,5,4,9,66.7,139.0,40,1,7,2,7,2,2,0,0,0,3,0,2,4,2,1,16.1,-3.1,1,6,0,1,11,0,19
20211904,Alex Keath,Western Bulldogs,0,1.9,9.58,0.0,1.8,1.8,0.0,10,0,10,0,0,0,0.0,0.0,0,0,2,0,2,0,0,2,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,1,0,19
20211904,Anthony Scott,Western Bulldogs,0,2.8,3.38,0.0,1.3,2.3,-1.0,31,28,57,3,1,4,75.0,61.0,51,1,2,1,2,1,2,2,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,4,15,0,19
20211904,Bailey Dale,Western Bulldogs,0,11.3,11.53,0.1,8.3,4.0,5.9,72,72,83,20,4,24,70.8,522.0,318,4,5,5,4,4,6,6,0,0,2,0,0,0,0,0,0.0,0.0,0,3,0,1,10,0,19
20211904,Bailey Smith,Western Bulldogs,1,21.4,11.37,3.8,9.2,5.7,6.7,141,125,87,18,8,26,65.4,592.0,167,8,10,10,5,5,10,3,73,4,4,1,0,2,1,1,4.1,2.9,1,6,1,9,30,0,19
20211904,Bailey Williams,Western Bulldogs,0,7.8,9.35,0.0,6.9,3.1,1.9,79,65,84,10,3,13,76.9,145.0,125,1,3,3,3,3,5,4,0,0,4,1,0,0,0,0,0.0,0.0,0,0,0,4,11,0,19
20211904,Caleb Daniel,Western Bulldogs,8,22.2,10.35,1.7,13.4,10.6,4.8,145,128,88,17,17,34,76.5,415.0,494,2,16,13,12,9,11,9,4,5,6,0,0,1,1,0,2.7,3.3,1,6,3,4,16,0,19
20211904,Cody Weightman,Western Bulldogs,0,9.7,7.66,-0.3,5.4,4.1,2.1,50,42,65,7,1,8,62.5,94.0,156,0,5,1,4,1,0,1,0,1,4,0,2,1,1,0,3.6,2.4,0,3,0,0,15,0,19
20211904,Ed Richards,Western Bulldogs,0,5.0,8.83,-0.3,4.0,3.3,0.5,49,46,51,8,3,11,63.6,236.0,-21,0,5,4,4,3,5,3,0,1,1,0,0,0,0,0,0.0,0.0,0,0,0,3,12,0,19
20211904,Jack Macrae,Western Bulldogs,3,13.5,14.87,8.7,1.8,9.3,1.8,146,138,87,19,19,38,71.1,532.0,494,8,16,16,5,5,15,3,81,9,5,0,0,0,0,0,0.0,0.0,1,9,3,7,17,0,19
20211904,Jamarra Ugle-Hagan,Western Bulldogs,0,3.8,5.21,-2.6,4.3,3.0,0.4,42,33,67,3,2,5,60.0,99.0,49,2,2,2,2,2,2,2,0,0,2,0,0,2,1,0,6.0,0.0,0,2,1,2,9,0,19
20211904,Jason Johannisen,Western Bulldogs,0,2.9,8.42,1.0,-0.3,1.8,0.2,26,36,80,5,4,9,66.7,219.0,98,3,1,1,0,0,3,1,0,2,4,1,0,0,0,0,0.0,0.0,0,0,0,1,12,0,19
20211904,Josh Bruce,Western Bulldogs,0,5.6,6.8,0.0,4.8,3.4,2.2,48,49,90,6,6,12,41.7,173.0,75,2,4,4,4,4,1,0,0,0,3,0,0,3,2,1,9.4,3.6,1,5,0,0,4,0,19
20211904,Josh Schache,Western Bulldogs,0,9.1,6.41,0.1,8.0,7.7,-0.5,91,85,95,12,5,17,76.5,124.0,141,0,7,3,6,3,2,9,12,1,6,2,2,0,0,0,0.0,0.0,0,3,3,4,15,4,19
20211904,Lachie Hunter,Western Bulldogs,2,11.2,8.39,3.6,5.2,6.2,1.4,102,100,86,14,12,26,73.1,447.0,309,2,9,7,5,5,6,6,0,3,4,1,0,0,0,0,0.0,0.0,0,5,1,5,11,0,19
20211904,Marcus Bontempelli,Western Bulldogs,9,16.3,16.92,5.8,9.7,11.0,9.4,136,123,86,24,7,31,61.3,755.0,311,10,13,8,3,2,15,4,85,9,3,1,0,2,2,0,6.1,5.9,1,8,2,6,29,0,19
20211904,Mitch Hannan,Western Bulldogs,0,7.1,7.99,0.0,6.2,7.1,-0.4,55,49,83,6,1,7,71.4,122.0,42,0,5,1,5,1,1,0,0,0,3,0,1,3,2,1,13.7,-0.7,0,3,0,2,9,0,19
20211904,Riley Garcia,Western Bulldogs,0,2.2,10.22,-1.2,0.9,2.9,-3.0,53,45,80,5,6,11,45.5,61.0,92,1,4,4,3,3,6,2,0,1,0,0,0,0,0,0,0.0,0.0,0,1,1,5,23,0,19
20211904,Roarke Smith,Western Bulldogs,0,5.5,8.74,2.3,0.6,2.5,0.4,37,26,76,1,4,5,100.0,-20.0,88,0,3,2,0,0,1,1,0,2,1,0,0,0,0,0,0.0,0.0,0,0,0,3,16,0,19
20211904,Taylor Duryea,Western Bulldogs,0,2.9,7.81,0.0,0.9,3.6,-1.0,68,70,83,13,4,17,88.2,502.0,102,5,1,0,1,0,5,7,0,0,8,3,0,0,0,0,0.0,0.0,0,1,0,0,7,0,19
20211904,Tim English,Western Bulldogs,0,11.5,11.05,6.4,3.6,7.4,2.3,94,86,89,6,11,17,64.7,135.0,167,3,10,7,4,3,5,3,88,3,2,1,0,2,1,0,3.0,3.0,1,4,2,5,15,14,19
20211904,Tom Liberatore,Western Bulldogs,0,14.1,15.28,3.3,5.4,11.9,-0.4,115,92,87,12,15,27,59.3,329.0,280,2,19,15,7,5,7,3,58,6,2,0,0,1,0,1,3.1,-2.1,2,6,3,4,31,0,19
20211904,Zaine Cordy,Western Bulldogs,0,10.3,7.92,0.0,7.5,5.1,1.5,80,72,100,7,7,14,78.6,88.0,319,0,5,4,5,4,3,7,0,0,4,1,0,0,0,0,0.0,0.0,0,0,0,6,11,0,19
20212007,Andrew McPherson,Adelaide,0,7.6,6.54,0.0,8.5,4.8,-0.2,71,68,83,15,6,21,85.7,417.0,238,2,5,3,5,3,7,7,0,0,3,1,1,1,0,0,2.9,-2.9,1,1,0,1,5,0,20
20212007,Ben Keays,Adelaide,0,10.7,12.55,4.6,2.7,6.7,2.2,71,69,82,11,11,22,59.1,301.0,138,3,12,8,3,3,6,0,78,7,2,0,0,0,0,0,0.0,0.0,1,5,0,4,29,0,20
20212007,Brodie Smith,Adelaide,0,9.2,9.8,2.5,3.8,4.2,2.9,79,77,84,15,8,23,73.9,648.0,196,3,5,2,2,1,12,3,0,3,5,2,1,1,0,0,2.0,-2.0,0,4,2,1,23,0,20
20212007,Chayce Jones,Adelaide,0,0.7,6.43,0.0,-1.5,0.0,-1.1,15,15,57,3,1,4,50.0,73.0,67,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0.0,0.0,0,1,0,1,13,0,20
20212007,Darcy Fogarty,Adelaide,0,4.3,7.22,0.0,2.2,6.7,-2.4,53,51,84,7,0,7,42.9,218.0,24,2,4,0,4,0,0,0,0,0,5,0,3,5,1,3,13.3,-4.3,1,6,0,2,11,0,20
20212007,David Mackay,Adelaide,0,2.9,2.93,1.9,0.5,0.8,1.6,10,14,22,2,2,4,75.0,51.0,5,0,2,1,0,0,2,0,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0,1,4,0,20
20212007,Elliott Himmelberg,Adelaide,0,13.3,7.59,1.3,11.7,13.3,0.3,82,55,81,6,5,11,90.9,148.0,49,2,10,3,9,2,2,1,7,1,5,1,4,3,2,1,14.0,-1.0,0,4,0,0,9,1,20
20212007,Harry Schoenberg,Adelaide,0,5.2,8.59,1.9,1.6,3.9,-0.6,46,74,72,10,11,21,57.1,308.0,228,2,7,5,2,2,12,0,41,4,2,0,0,0,0,0,0.0,0.0,0,1,0,4,20,0,20
20212007,Jake Kelly,Adelaide,0,3.2,6.97,-0.1,1.1,2.2,0.2,62,52,93,10,3,13,69.2,279.0,113,0,4,3,3,3,7,3,0,1,2,0,0,0,0,0,0.0,0.0,0,0,0,3,9,0,20
20212007,James Rowe,Adelaide,0,5.1,7.46,4.4,-1.4,2.6,1.8,55,47,67,7,5,12,58.3,171.0,69,0,4,3,2,2,6,0,0,1,2,0,0,1,1,0,3.5,2.5,0,3,1,1,12,0,20
20212007,Jordon Butts,Adelaide,0,3.2,5.58,0.0,1.8,1.5,0.1,45,35,83,5,2,7,100.0,138.0,71,0,1,0,1,0,3,3,0,0,3,1,0,0,0,0,0.0,0.0,0,1,0,2,4,0,20
20212007,Lachlan Murphy,Adelaide,0,5.9,7.71,-0.4,3.7,5.3,-1.5,69,71,79,8,9,17,70.6,125.0,238,2,8,7,5,4,2,2,0,1,5,1,0,3,1,2,10.9,-2.9,1,8,1,2,19,0,20
20212007,Ned McHenry,Adelaide,0,6.0,5.97,0.0,3.7,2.1,1.9,54,54,82,5,8,13,69.2,186.0,220,0,3,3,3,3,8,0,0,0,2,0,0,0,0,0,0.0,0.0,0,1,0,5,20,0,20
20212007,Nick Murray,Adelaide,0,3.0,6.64,0.0,3.5,2.7,-1.4,32,36,91,7,1,8,75.0,135.0,109,0,4,2,4,2,1,4,0,0,2,0,0,0,0,0,0.0,0.0,0,0,0,2,4,0,20
20212007,Paul Seedsman,Adelaide,0,4.6,11.22,0.0,1.9,5.5,-3.4,67,78,83,13,9,22,63.6,442.0,99,4,7,5,7,5,9,8,0,0,5,1,0,0,0,0,0.0,0.0,0,1,0,1,16,0,20
20212007,Reilly O'Brien,Adelaide,0,13.9,14.35,3.5,8.7,12.8,-1.8,109,129,94,7,12,19,63.2,137.0,173,4,11,4,5,1,5,6,93,3,6,5,4,0,0,0,0.0,0.0,0,3,3,6,12,44,20
20212007,Rory Laird,Adelaide,0,10.4,11.8,0.2,4.6,6.1,-1.4,102,104,76,10,15,25,64.0,235.0,177,3,12,11,4,4,10,2,78,4,1,0,0,1,0,0,2.5,-2.5,0,3,1,10,21,0,20
20212007,Rory Sloane,Adelaide,1,11.9,13.69,3.5,7.5,9.7,1.8,100,65,79,12,14,26,61.5,415.0,271,4,13,11,6,6,8,6,70,4,2,1,0,1,0,0,1.5,-1.5,1,5,1,0,14,0,20
20212007,Sam Berry,Adelaide,0,5.1,7.13,2.6,-0.7,1.9,0.5,28,34,70,4,3,7,42.9,129.0,10,4,6,6,1,1,3,0,33,3,1,0,0,0,0,0,0.0,0.0,0,2,1,4,20,0,20
20212007,Taylor Walker,Adelaide,0,9.4,10.76,-0.1,11.4,7.1,5.1,40,34,91,5,0,5,80.0,106.0,-6,0,6,3,6,3,1,0,0,0,2,0,2,2,2,0,9.6,2.4,0,4,1,0,3,4,20
20212007,Tom Doedee,Adelaide,0,13.2,12.1,0.0,11.3,10.1,-0.9,114,76,94,11,9,20,85.0,396.0,170,0,9,6,9,6,4,12,0,0,7,4,3,0,0,0,0.0,0.0,0,2,2,1,8,0,20
20212007,Tom Lynch,Adelaide,0,11.1,9.58,0.4,7.9,4.7,3.2,88,75,83,9,9,18,72.2,227.0,201,2,7,4,6,3,4,2,0,1,4,0,0,2,1,0,6.4,-0.4,0,4,3,3,15,0,20
20212007,William Hamill,Adelaide,0,4.2,5.54,0.8,2.1,2.3,1.3,47,37,70,3,3,6,100.0,126.0,48,2,3,1,2,1,2,2,0,1,1,0,0,0,0,0,0.0,0.0,0,1,0,5,13,0,20
20212001,Brandon Starcevich,Brisbane,0,11.7,7.21,1.6,8.1,4.0,6.2,68,65,87,10,4,14,85.7,341.0,146,2,4,2,3,1,8,4,0,1,3,1,0,0,0,0,0.0,0.0,0,4,2,5,13,0,20
20212001,Callum Ah Chee,Brisbane,0,3.9,6.0,0.2,4.1,2.1,3.0,60,59,69,5,10,15,66.7,179.0,137,1,4,4,2,2,4,1,0,1,5,0,0,1,0,0,3.0,-3.0,1,2,0,3,17,0,20
20212001,Charlie Cameron,Brisbane,0,8.2,8.75,3.8,2.1,3.6,2.3,30,50,86,9,3,12,41.7,202.0,111,2,4,4,4,4,1,1,10,2,2,0,0,3,1,1,12.6,-5.6,0,3,0,1,14,0,20
20212001,Daniel McStay,Brisbane,1,22.9,8.05,0.7,18.5,13.1,6.7,96,97,91,8,8,16,93.8,168.0,151,2,10,3,9,3,5,1,0,1,8,0,6,4,4,0,18.5,5.5,0,7,0,2,5,0,20
20212001,Daniel Rich,Brisbane,0,5.2,11.82,1.6,5.0,7.1,-0.5,117,115,83,24,8,32,75.0,697.0,309,0,6,6,5,5,7,10,0,1,9,4,0,1,0,0,1.7,-1.7,0,3,0,0,6,0,20
20212001,Dayne Zorko,Brisbane,0,16.1,13.79,2.8,10.1,5.0,8.0,86,132,84,22,7,29,51.7,699.0,183,6,8,3,2,2,7,3,53,5,9,0,0,3,1,2,9.3,-1.3,1,8,0,5,20,0,20
20212001,Grant Birchall,Brisbane,0,6.9,6.25,0.0,3.2,2.8,0.6,54,70,73,10,8,18,88.9,227.0,185,3,2,0,2,0,8,3,0,0,8,2,1,0,0,0,0.0,0.0,0,2,0,0,6,0,20
20212001,Harris Andrews,Brisbane,0,17.3,13.51,-0.1,13.1,10.1,-2.1,121,76,100,9,6,15,73.3,151.0,130,0,10,7,9,6,0,12,0,1,9,5,2,0,0,0,0.0,0.0,0,3,2,4,7,0,20
20212001,Hugh McCluggage,Brisbane,0,7.7,12.11,1.6,6.5,3.4,4.2,95,109,78,11,9,20,65.0,381.0,262,3,7,3,2,1,7,1,30,5,5,0,0,1,0,1,3.7,-2.7,2,6,1,11,28,0,20
20212001,Jack Payne,Brisbane,0,21.1,7.16,0.0,19.4,11.3,5.8,109,92,94,15,7,22,86.4,414.0,258,1,10,6,10,6,5,10,0,0,9,3,3,0,0,0,0.0,0.0,0,5,2,2,7,0,20
20212001,James Madden,Brisbane,0,5.3,6.82,2.2,1.8,1.6,1.6,41,41,78,3,4,7,100.0,93.0,70,0,3,2,1,0,2,1,0,2,2,0,0,0,0,0,0.0,0.0,0,1,0,5,15,0,20
20212001,Jarrod Berry,Brisbane,0,0.7,7.28,1.7,-1.2,3.5,-1.2,37,45,63,8,7,15,66.7,162.0,165,0,6,5,2,2,8,2,40,2,2,0,0,0,0,0,0.0,0.0,0,1,0,3,13,0,20
20212001,Jarryd Lyons,Brisbane,5,10.6,14.99,4.0,7.3,9.5,2.0,121,153,83,23,15,38,50.0,614.0,230,5,19,11,6,6,8,4,57,9,9,0,0,2,1,1,6.0,1.0,1,10,1,5,27,0,20
20212001,Joe Daniher,Brisbane,0,2.1,10.14,-1.3,2.1,3.2,-2.3,40,53,94,8,3,11,54.5,203.0,28,2,3,2,3,2,2,0,3,0,5,0,0,2,1,1,10.0,-3.0,0,6,0,0,4,0,20
20212001,Keidean Coleman,Brisbane,0,0.0,3.03,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,20
20212001,Lachie Neale,Brisbane,0,7.1,14.56,3.7,3.2,4.1,2.8,70,75,75,10,11,21,66.7,248.0,307,2,8,8,2,2,9,1,77,4,3,0,0,1,1,0,2.6,3.4,0,4,1,2,16,0,20
20212001,Lincoln McCarthy,Brisbane,0,1.4,9.8,0.0,-0.6,4.0,-1.5,44,54,87,4,9,13,53.8,82.0,115,1,4,3,4,3,4,1,0,0,4,0,1,2,0,0,3.4,-3.4,1,4,0,3,10,0,20
20212001,Mitch Robinson,Brisbane,0,10.9,8.8,0.0,10.2,5.6,4.6,65,71,75,12,3,15,73.3,376.0,93,3,6,4,6,4,6,6,0,0,4,1,1,0,0,0,0.0,0.0,0,4,0,4,10,0,20
20212001,Nakia Cockatoo,Brisbane,0,7.3,6.62,0.0,4.4,1.1,3.3,49,58,74,6,2,8,87.5,84.0,58,0,2,1,2,1,1,1,0,0,3,0,0,1,1,0,5.1,0.9,0,4,0,5,10,0,20
20212001,Oscar McInerney,Brisbane,0,16.7,12.06,9.5,1.6,8.2,-2.2,113,94,82,8,5,13,23.1,218.0,29,1,14,5,3,2,0,2,87,7,1,1,1,0,0,0,0.0,0.0,0,10,10,4,16,46,20
20212001,Ryan Lester,Brisbane,0,5.8,7.68,0.0,2.9,3.6,-1.7,76,61,85,7,7,14,92.9,146.0,159,0,5,3,5,3,3,6,0,0,4,1,1,0,0,0,0.0,0.0,0,1,1,3,13,0,20
20212001,Tom Fullarton,Brisbane,0,10.6,6.2,0.5,7.4,4.3,3.0,58,66,76,7,8,15,80.0,73.0,268,1,5,3,5,3,5,1,13,0,5,0,2,1,1,0,1.5,4.5,1,4,0,1,12,4,20
20212001,Zac Bailey,Brisbane,0,14.3,11.01,7.5,5.4,4.2,10.0,49,58,82,11,5,16,62.5,460.0,237,6,8,2,3,2,7,0,30,5,2,0,0,2,1,0,5.6,0.4,2,5,0,2,22,0,20
20212009,Adam Saad,Carlton,0,4.1,12.09,-1.0,4.4,2.1,2.1,59,56,84,13,4,17,88.2,300.0,246,1,3,3,3,3,6,4,0,0,4,0,0,0,0,0,0.0,0.0,0,4,2,0,10,0,20
20212009,Charlie Curnow,Carlton,0,10.5,10.77,0.0,9.4,2.1,7.2,45,37,75,6,2,8,62.5,237.0,38,3,3,2,3,2,5,2,0,0,0,0,0,1,1,0,2.1,3.9,0,2,1,2,5,0,20
20212009,Ed Curnow,Carlton,0,1.3,10.34,1.7,-8.4,4.2,-9.6,83,85,85,14,3,17,52.9,243.0,116,4,6,3,3,2,9,1,0,3,3,0,0,0,0,0,0.0,0.0,0,3,1,8,16,0,20
20212009,Harry McKay,Carlton,7,10.3,9.09,0.0,8.6,7.4,3.9,101,94,100,11,0,11,63.6,282.0,46,0,5,0,5,0,1,0,0,0,7,0,2,8,5,2,27.4,4.6,0,8,0,1,4,1,20
20212009,Jack Martin,Carlton,0,11.5,7.73,1.1,6.2,6.7,2.5,71,62,77,6,8,14,85.7,103.0,229,2,6,4,5,3,3,3,3,2,6,0,2,0,0,0,0.0,0.0,2,6,2,4,14,0,20
20212009,Jack Newnes,Carlton,0,7.9,8.0,3.5,2.4,5.8,0.3,76,58,83,9,10,19,73.7,238.0,121,3,10,9,6,5,4,4,0,4,3,0,0,0,0,0,0.0,0.0,0,3,2,1,12,0,20
20212009,Jack Silvagni,Carlton,9,15.2,7.19,6.7,4.1,5.1,4.2,120,126,85,13,12,25,68.0,334.0,192,3,8,7,2,2,10,0,62,6,5,0,0,2,1,0,5.2,0.8,0,5,1,9,23,5,20
20212009,Jacob Weitering,Carlton,1,16.6,11.45,0.1,14.1,13.4,0.6,122,84,96,17,4,21,90.5,480.0,189,0,9,5,8,4,1,14,0,1,10,7,2,0,0,0,0.0,0.0,0,1,1,0,6,0,20
20212009,Josh Honey,Carlton,0,9.0,4.59,-0.5,8.9,7.0,1.6,64,58,67,7,6,13,53.8,185.0,200,3,6,4,5,3,4,2,0,0,2,0,1,3,2,1,10.0,3.0,3,7,2,2,14,0,20
20212009,Lachie Plowman,Carlton,0,2.4,7.78,0.0,1.1,0.0,-0.1,26,29,95,5,0,5,60.0,151.0,16,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0.0,0.0,0,0,0,2,15,0,20
20212009,Liam Jones,Carlton,0,9.0,10.58,0.7,7.7,5.9,-0.3,59,57,97,10,1,11,63.6,222.0,114,0,4,3,3,3,1,6,0,2,5,3,0,0,0,0,0.0,0.0,0,0,0,2,8,0,20
20212009,Liam Stocker,Carlton,0,2.2,4.79,1.4,-1.5,3.9,-2.4,34,32,68,4,3,7,71.4,148.0,34,2,4,2,3,2,1,3,0,0,4,1,1,0,0,0,0.0,0.0,0,1,0,2,7,0,20
20212009,Lochie O'Brien,Carlton,0,13.5,4.39,-1.4,10.6,5.6,4.2,91,77,76,11,10,21,81.0,389.0,219,6,7,6,7,6,8,5,0,0,5,1,0,0,0,0,0.0,0.0,4,6,0,2,24,0,20
20212009,Marc Murphy,Carlton,0,4.6,3.15,-0.1,4.3,1.2,3.1,15,18,41,3,1,4,75.0,43.0,62,0,2,1,1,0,2,0,0,0,0,0,0,1,1,0,3.0,3.0,0,2,0,0,3,0,20
20212009,Matthew Kennedy,Carlton,0,10.9,9.73,4.4,-0.3,6.7,-3.8,120,109,82,10,13,23,69.6,62.0,145,0,12,11,3,3,10,3,69,2,3,0,0,1,1,0,5.8,0.2,0,6,2,10,24,0,20
20212009,Matthew Owies,Carlton,0,3.5,5.91,0.0,1.1,3.3,-0.1,29,23,69,1,5,6,83.3,-11.0,104,0,3,3,3,3,0,1,0,0,0,0,0,0,0,0,0.0,0.0,1,2,1,4,15,0,20
20212009,Nic Newman,Carlton,0,6.8,9.67,0.1,4.3,1.8,2.8,72,82,79,15,2,17,88.2,396.0,141,0,3,2,3,2,4,4,0,0,6,0,0,0,0,0,0.0,0.0,0,2,2,5,17,0,20
20212009,Paddy Dow,Carlton,0,12.2,9.09,3.5,3.2,4.1,3.8,89,87,86,10,12,22,63.6,293.0,250,4,6,6,1,1,10,1,66,4,5,0,0,1,1,0,3.4,2.6,2,4,0,3,17,0,20
20212009,Patrick Cripps,Carlton,2,18.2,12.26,5.2,10.0,10.1,6.0,88,96,85,8,18,26,80.8,252.0,310,3,15,10,6,3,7,4,81,6,2,0,0,2,1,1,5.9,1.1,1,7,3,6,19,0,20
20212009,Sam Walsh,Carlton,7,24.8,13.63,6.0,15.5,5.0,16.2,141,108,89,13,13,26,84.6,337.0,109,3,11,10,3,3,12,2,59,3,3,0,0,3,3,0,10.2,7.8,1,6,0,4,32,0,20
20212009,Thomas Williamson,Carlton,0,8.5,5.42,-1.4,7.2,3.2,3.1,77,78,85,9,4,13,84.6,286.0,107,2,3,2,2,1,6,3,0,1,4,1,0,2,2,0,7.7,4.3,0,4,1,6,17,0,20
20212009,Tom De Koning,Carlton,0,2.2,7.38,1.0,0.1,0.0,0.1,18,13,19,0,2,2,100.0,1.0,-2,0,0,0,0,0,1,0,25,0,0,0,0,0,0,0,0.0,0.0,0,0,0,1,3,5,20
20212009,Zac Fisher,Carlton,0,13.6,10.01,4.0,5.6,3.0,6.2,80,71,77,9,9,18,66.7,311.0,142,5,6,5,1,1,7,0,34,3,2,0,0,0,0,0,0.0,0.0,2,5,1,5,26,0,20
